book_id,authors,author_id
5414,Kristen Britain,5414
5415,Anne McCaffrey,1128
5416,Helen Oyeyemi,5416
5417,Sue Grafton,823
5418,David  Brooks,5418
5419,Ian McEwan,212
5420,Thomas S. Kuhn,5420
5421,Andrea Levy,5421
5422,Louise Penny,1712
5423,Sidney Sheldon,1755
5424,Peter M. Senge,5424
5425,Arthur Koestler,5425
5426,Jaci Burton,5426
5427,Jane Green,777
5428,Jack Campbell,5428
5429,Lois McMaster Bujold,5429
5430,Elizabeth Flock,5430
5431,Nora Roberts,907
5432,Malinda Lo,5432
5433,Bernard Cornwell,2413
5434,Megan McCafferty,4092
5435,Diane Arbus,5435
5436,Carolyn Mackler,5436
5437,Joseph Conrad,301
5438,Leo Lionni,5438
5439,Neil Gaiman,167
5440,Andrew Clements,1193
5441,Frank E. Peretti,1218
5442,V.E. Schwab,2116
5443,Clive Cussler,1817
5444,Eoin Colfer,223
5445,Meg Cabot,500
5446,Dr. Seuss,157
5447,Camron Wright,5447
5448,Rohinton Mistry,779
5449,Harvey Karp,5449
5450,Penelope Douglas,2185
5451,Dee Lestari,5451
5452,Gordon Korman,2391
5453,Dallas Hartwig,5453
5454,Ted Kerasote,5454
5455,Gary Paulsen,388
5456,Julia Alvarez,2367
5457,J. Lynn,1165
5458,Louisa May Alcott,42
5459,Harlan Coben,1138
5460,Charles Bukowski,1318
5461,Jussi Adler-Olsen,2418
5462,James McBride,1068
5463,Susan Cooper,3063
5464,Robert Kirkman,502
5465,Elizabeth Chandler,5465
5466,Abbi Glines,812
5467,Daniel Silva,2863
5468,Kate Atkinson,551
5469,Clive Barker,3684
5470,Arthur C. Clarke,503
5471,Marshall Goldsmith,5471
5472,Richard Paul Evans,4596
5473,Claudia Gray,2134
5474,Nick Hornby,570
5475,Robin LaFevers,1997
5476,Kwame Alexander,5476
5477,Andrea Hirata,3678
5478,Alan Hollinghurst,5478
5479,Susanna Kearsley,2476
5480,Frank E. Peretti,1218
5481,Daniel Silva,2863
5482,Chuck Klosterman,1392
5483,Peter F. Drucker,5483
5484,Kieron Gillen,5484
5485,Dean Koontz,367
5486,John Sandford,1871
5487,Esther Hicks,4501
5488,Alexandra Bracken,1505
5489,Aimee Carter,3781
5490,Holly Black,2392
5491,Beverly Cleary,1590
5492,Russell Hoban,4315
5493,Tetsuko Kuroyanagi,5493
5494,Joe Abercrombie,917
5495,Roger Lowenstein,5495
5496,Natalie Goldberg,5496
5497,Darren Shan,2759
5498,Tad Williams,2385
5499,Charlaine Harris,197
5500,Katherine Paterson,245
5501,James Patterson,242
5502,Julietta Suzuki,5502
5503,Colleen Hoover,539
5504,D.J. MacHale,2968
5505,Agatha Christie,200
5506,China Miéville,2487
5507,Dean Koontz,367
5508,Arthur Conan Doyle,446
5509,Dorothy L. Sayers,4290
5510,Gary Larson,4046
5511,Julie Kagawa,756
5512,J.D. Robb,832
5513,Tarryn Fisher,3706
5514,Aron Ralston,5514
5515,David Gemmell,5515
5516,Sheila Turnage,5516
5517,Meg Cabot,500
5518,Ann Rule,2592
5519,Chris Bohjalian,625
5520,Avery Monsen,5520
5521,Matthew Reilly,4681
5522,Nora Roberts,907
5523,Tite Kubo,720
5524,Johnny Cash,5524
5525,Sidney Sheldon,1755
5526,Carl Hiaasen,1279
5527,Isak Dinesen,5527
5528,Robert Crais,5528
5529,Nassim Nicholas Taleb,1516
5530,Molly McAdams,3426
5531,Sam Harris,3485
5532,Marieke Nijkamp,5532
5533,Rachel Vincent,4156
5534,Elin Hilderbrand,2378
5535,Rebecca Stead,1738
5536,Brian Jacques,1431
5537,Steven Pinker,5537
5538,Peter F. Hamilton,3099
5539,Meg Cabot,500
5540,William Shakespeare,29
5541,Margaret Peterson Haddix,1059
5542,Christopher Pike,3637
5543,Zane,5543
5544,Kristen Simmons,5544
5545,Randy Shilts,5545
5546,Laurelin Paige,3863
5547,Lara Adrian,3001
5548,Karin Slaughter,1345
5549,Miranda July,3187
5550,Hubert Selby Jr.,2479
5551,Mario Vargas Llosa,5126
5552,Jordan Sonnenblick,5552
5553,Miranda July,3187
5554,Tad Williams,2385
5555,Jay Crownover,1702
5556,John Banville,5556
5557,James Patterson,242
5558,Dean Koontz,367
5559,Gail Carriger,1848
5560,L.E. Modesitt Jr.,5560
5561,John Jakes,1961
5562,Ben H. Winters,5562
5563,George R. Stewart,5563
5564,Douglas Preston,1448
5565,Darren Shan,2759
5566,Thea Harrison,5566
5567,L.M. Montgomery,133
5568,Stephen King,72
5569,Diane Mowat,5569
5570,John Saul,4187
5571,Jerry Bridges,5571
5572,Lisa Kleypas,2949
5573,Anne Rivers Siddons,5573
5574,Jennifer Donnelly,4288
5575,Eric S. Nylund,5575
5576,Kim Harrison,1273
5577,Frank De Felitta,5577
5578,Nathan  Hill,5578
5579,Sophie Jordan,2697
5580,Bill Watterson,780
5581,J. Sheridan Le Fanu,5581
5582,Garth Nix,747
5583,Melina Marchetta,3498
5584,K.A. Linde,5584
5585,James Patterson,242
5586,Brian K. Vaughan,1029
5587,Chris Bohjalian,625
5588,Sue Grafton,823
5589,Jerry Spinelli,369
5590,Laura Joffe Numeroff,454
5591,William Gibson,400
5592,Craig Ferguson,5592
5593,Michael J. Fox,5394
5594,Sarah MacLean,5594
5595,Charlotte Rogan,5595
5596,Henryk Sienkiewicz,5596
5597,Amy Ewing,5597
5598,Chris d'Lacey,5598
5599,Raymond E. Feist,1593
5600,Nora Roberts,907
5601,Deborah Guarino,5601
5602,Anna Todd,3701
5603,Jacob Tomsky,5603
5604,Tony Horwitz,5604
5605,David Wong,2225
5606,Robert Descharnes,5606
5607,Matthew Reilly,4681
5608,Cherrie Lynn,3649
5609,Laurell K. Hamilton,1086
5610,Stephen R. Covey,247
5611,Larissa Ione,3838
5612,Dean Koontz,367
5613,Dan Wells,2916
5614,Laura Dave,5614
5615,Fannie Flagg,409
5616,Irvine Welsh,788
5617,Lori Lansens,5617
5618,Janet Evanovich,207
5619,Sandra Brown,3553
5620,Wiley Cash,5620
5621,Ann M. Martin,5621
5622,Roland Smith,5622
5623,Sheri  Fink,5623
5624,Henning Mankell,2211
5625,Sarah Vowell,2897
5626,Guy de Maupassant,5626
5627,Norman Maclean,5627
5628,María Dueñas,5628
5629,Toni Morrison,354
5630,William Gibson,400
5631,Kristan Higgins,5631
5632,Diana Wynne Jones,817
5633,Jude Watson,2909
5634,Deborah Blum,5634
5635,Penelope Ward,4102
5636,Elizabeth Scott,5636
5637,Anonymous,464
5638,Kristen Ashley,3150
5639,Kathy Reichs,922
5640,Brené Brown,2036
5641,Alan Bradley,1024
5642,James Patterson,242
5643,Elisabeth Elliot,5643
5644,Tarryn Fisher,3706
5645,Holly Black,2392
5646,Susan Elizabeth Phillips,2706
5647,خالد الخميسي,5647
5648,Gail Tsukiyama,5648
5649,Sally   Thorne,5649
5650,Julia Heaberlin,5650
5651,Penny Reid,5651
5652,Scott Westerfeld,187
5653,Akira Amano,5653
5654,Karin Slaughter,1345
5655,Tom Clancy,288
5656,Sue Grafton,823
5657,Alton Brown,5657
5658,James Herriot,994
5659,Sherrilyn Kenyon,1840
5660,Beth Revis,1302
5661,Ursula K. Le Guin,593
5662,Amy Tintera,5662
5663,Carrie Brownstein,5663
5664,Jon Meacham,2790
5665,Agatha Christie,200
5666,Iain M. Banks,1991
5667,Pearl Cleage,5667
5668,Sue Grafton,823
5669,David Baldacci,1150
5670,Irvin D. Yalom,3928
5671,Trudi Canavan,2119
5672,Steven Erikson,1528
5673,Frank E. Peretti,1218
5674,Joe Hill,1403
5675,The Arbinger Institute,5675
5676,Arthur C. Clarke,503
5677,Lisa Kleypas,2949
5678,Graham Greene,3106
5679,Scott Snyder,2922
5680,James Patterson,242
5681,Darren Shan,2759
5682,Corrie ten Boom,513
5683,Laura Joffe Numeroff,454
5684,Laurell K. Hamilton,1086
5685,Orson Scott Card,70
5686,Paula Brackston,5686
5687,Katarina Bivald,5687
5688,Dennis Lehane,768
5689,Amy Plum,3121
5690,Richard Dawkins,474
5691,Karen Kingsbury,4287
5692,James Patterson,242
5693,Christian Lander,5693
5694,Nora Roberts,907
5695,Stephen R. Donaldson,3360
5696,Marian Keyes,1711
5697,Heather Dixon,5697
5698,Rachel Dratch,5698
5699,Gabriel García Márquez,94
5700,J.M. Coetzee,1544
5701,Willy Lindwer,5701
5702,Walter Isaacson,128
5703,Deborah Rodriguez,5703
5704,Ernest Hemingway,130
5705,Ken Follett,142
5706,محمد السالم,5706
5707,Neal Stephenson,442
5708,Ben Mikaelsen,5708
5709,Rachel Kushner,5709
5710,Jeaniene Frost,1257
5711,Deborah Feldman,5711
5712,Kiera Cass,206
5713,Gary Vaynerchuk,5713
5714,Alastair Reynolds,3111
5715,Steve Berry,2822
5716,T.S. Eliot,2466
5717,Lloyd C. Douglas,5717
5718,Walt Disney Company,4245
5719,Anton DiSclafani,5719
5720,Kylie Scott,2826
5721,Kelley Armstrong,880
5722,Joseph Delaney,3652
5723,Gavin de Becker,5723
5724,Jennifer Echols,4028
5725,Lincoln Peirce,4668
5726,Mary Kubica,811
5727,Willard F. Harley Jr.,5727
5728,Nora Roberts,907
5729,Kelly Creagh,5729
5730,Sadegh Hedayat,5730
5731,Eric Litwin,5731
5732,Jonathan Stroud,1155
5733,R.L. Stine,5733
5734,Louise Erdrich,1195
5735,Glen Cook,3771
5736,Abbi Glines,812
5737,Melinda Haynes,5737
5738,Chris Cleave,414
5739,Michael Crichton,84
5740,Danielle Steel,5740
5741,Kristin Hannah,267
5742,Juliet Marillier,3302
5743,Ken Follett,142
5744,Chloe Neill,3522
5745,Ina Garten,2753
5746,Fisher Amelie,5746
5747,H.P. Lovecraft,3817
5748,Nora Roberts,907
5749,Lara Adrian,3001
5750,James Rollins,2400
5751,Allison Pearson,5751
5752,Garth Ennis,1886
5753,Becky  Chambers,5753
5754,Jorge Luis Borges,3124
5755,Holly Black,2392
5756,John le Carré,2375
5757,Jennifer Lynn Barnes,5757
5758,Harlan Coben,1138
5759,L.J. Smith,1387
5760,Sherrilyn Kenyon,1840
5761,Carol Tavris,5761
5762,T.R. Ragan,5762
5763,Richard Bachman,705
5764,Clive Cussler,1817
5765,Jared Diamond,408
5766,Dennis Lehane,768
5767,Gina Mayer,5767
5768,Nicole  Williams,3004
5769,Mira Grant,2819
5770,Harlan Coben,1138
5771,Karin Slaughter,1345
5772,Jill Bolte Taylor,5772
5773,Robert Kirkman,502
5774,Isabel Allende,669
5775,Dean Koontz,367
5776,Emma Donoghue,124
5777,Iain Pears,5777
5778,Donny Dhirgantoro,5778
5779,Geoffrey A. Moore,5779
5780,Peach-Pit,5780
5781,Harlan Coben,1138
5782,Isaac Asimov,276
5783,Aldous Huxley,55
5784,Neil Shubin,5784
5785,Jean-Paul Sartre,1624
5786,Seth Godin,3305
5787,Alison Bechdel,1370
5788,Bob Ong,5788
5789,Robin Hobb,598
5790,Elin Hilderbrand,2378
5791,Darynda Jones,2803
5792,Milan Kundera,323
5793,Mary E. Pearson,2941
5794,Loung Ung,5794
5795,Owen  West,5795
5796,Stephen M.R. Covey,5796
5797,Mary Higgins Clark,3018
5798,Betty Mahmoody,5798
5799,Lisa Gardner,2878
5800,Piers Anthony,3758
5801,Mary Higgins Clark,3018
5802,Joseph Kesselring,5802
5803,Ellen Schreiber,3289
5804,Ken Kesey,129
5805,Tamora Pierce,1480
5806,Sam Harris,3485
5807,Darcie Chan,5807
5808,Douglas Coupland,4238
5809,Jon Lee Anderson,5809
5810,Scott Westerfeld,187
5811,C.C. Hunter,1780
5812,Paulo Coelho,35
5813,Brandon Mull,1032
5814,Kelley Armstrong,880
5815,Maggie Stiefvater,254
5816,Verna Aardema,5816
5817,Sophie Kinsella,108
5818,Nora Roberts,907
5819,Tom Rob Smith,1832
5820,Rebecca Solnit,5820
5821,Kristen Proby,3422
5822,Carlos Ruiz Zafón,258
5823,Alfred Uhry,5823
5824,Meredith Wild,4569
5825,J.D. Robb,832
5826,Alexander McCall Smith,501
5827,Laura Ingalls Wilder,544
5828,R.D. Ronald,4962
5829,Kathy Reichs,922
5830,Jacob Grimm,792
5831,Allan Pease,5831
5832,Tammara Webber,589
5833,Farley Mowat,5833
5834,James Patterson,242
5835,Michelle Moran,4146
5836,Kathy Reichs,922
5837,Kevin Hearne,2154
5838,John Scalzi,910
5839,Brad Thor,4523
5840,Oscar Wilde,95
5841,Cook's Illustrated Magazine,5841
5842,Renee Ahdieh,2626
5843,Peter Clines,4540
5844,Louise Penny,1712
5845,Laura C. Schlessinger,5845
5846,Ted Dekker,3843
5847,Yana Toboso,1352
5848,Michael J. Sullivan,2871
5849,Fábio Moon,5849
5850,Cherise Sinclair,5850
5851,Orhan Pamuk,3048
5852,Brit Bennett,5852
5853,Johann Wolfgang von Goethe,2286
5854,Cora Carmack,1542
5855,Jenny Nimmo,3769
5856,Shelly Crane,4267
5857,Andrea Cremer,1724
5858,Agatha Christie,200
5859,Rachel Renée Russell,3114
5860,Beverly Cleary,1590
5861,Agatha Christie,200
5862,Susan Elizabeth Phillips,2706
5863,Maxine Hong Kingston,5863
5864,Masha,5864
5865,Charles Bukowski,1318
5866,Samantha Young,796
5867,Terry Brooks,1801
5868,Taylor Jenkins Reid,5868
5869,Glennon Doyle Melton,4594
5870,Arthur Conan Doyle,446
5871,Nora Roberts,907
5872,Charles Dickens,83
5873,Stephen R. Covey,247
5874,Larry Correia,5874
5875,Rae Carson,2293
5876,Tom Clancy,288
5877,Anne McCaffrey,1128
5878,Diane Muldrow,4883
5879,Garth Ennis,1886
5880,Megan Whalen Turner,3444
5881,Christopher Isherwood,5881
5882,Christopher Hitchens,1294
5883,Chris d'Lacey,5598
5884,Neil Gaiman,167
5885,Stephen E. Ambrose,1313
5886,Julie Garwood,3153
5887,Kody Keplinger,830
5888,A. Meredith Walters,5888
5889,Nora Roberts,907
5890,Jeanne DuPrau,486
5891,James Patterson,242
5892,Kresley Cole,3115
5893,Holly Black,2392
5894,Patricia Cornwell,511
5895,Alan Bradley,1024
5896,Kristen Ashley,3150
5897,Joseph Fink,5897
5898,Michael Teitelbaum,4812
5899,Julia Quinn,2238
5900,Julie   Murphy,5900
5901,Ann Leckie,2218
5902,Gena Showalter,2083
5903,Stephen King,72
5904,Gina L. Maxwell,5904
5905,Alexander McCall Smith,501
5906,Eve Ensler,5906
5907,Charles Dickens,83
5908,Evelyn Waugh,1393
5909,Francine Rivers,504
5910,Barbara Delinsky,5910
5911,Paul Auster,2337
5912,Karen Marie Moning,1070
5913,Wendy Mass,4975
5914,Maeve Binchy,1649
5915,George Eliot,961
5916,Elin Hilderbrand,2378
5917,Susan Mallery,5917
5918,Plum Sykes,3656
5919,Anonymous,464
5920,Douglas Preston,1448
5921,Sylvain Neuvel,5921
5922,Julianne Donaldson,3746
5923,Neil Gaiman,167
5924,Olivia Goldsmith,5924
5925,Maggie O'Farrell,5925
5926,Sarah Waters,1708
5927,Jeffrey Archer,1100
5928,Anne Rice,205
5929,Carl Hiaasen,1279
5930,Robert McCammon,2485
5931,George Eliot,961
5932,Chitra Banerjee Divakaruni,5335
5933,Yōko Ogawa,5933
5934,Sue Grafton,823
5935,Douglas Coupland,4238
5936,Dean Koontz,367
5937,Niall Ferguson,5937
5938,Jim Gaffigan,2173
5939,Laurie Halse Anderson,234
5940,Dante Alighieri,977
5941,David Baldacci,1150
5942,Jonathan Tropper,801
5943,Julie Anne Peters,3721
5944,Denise Kiernan,5944
5945,Dean Koontz,367
5946,D.J. MacHale,2968
5947,David Mitchell,522
5948,Douglas Coupland,4238
5949,Stephen King,72
5950,Mark Dunn,5950
5951,Steven Erikson,1528
5952,Tess Gerritsen,1016
5953,Dee Lestari,5451
5954,Paul Tremblay,5954
5955,Gretchen Rubin,973
5956,Ben Aaronovitch,2609
5957,Raymond E. Feist,1593
5958,Isabel Allende,669
5959,Rita Williams-Garcia,5959
5960,Robin Hobb,598
5961,P.G. Wodehouse,4222
5962,Pseudonymous Bosch,2733
5963,Erin Hunter,2480
5964,Jason F. Wright,5964
5965,Lili St. Crow,4170
5966,James Patterson,242
5967,Blue Balliett,5967
5968,Philip Yancey,2963
5969,Greg Iles,4420
5970,Alice Clayton,942
5971,Dav Pilkey,4766
5972,Robert Louis Stevenson,293
5973,Bret Easton Ellis,499
5974,Kiera Cass,206
5975,James Rollins,2400
5976,Robert Kirkman,502
5977,Jane Smiley,2124
5978,Paulo Freire,5978
5979,Ian Doescher,5979
5980,Brad Meltzer,5980
5981,Sarah Rees Brennan,5981
5982,Arthur C. Clarke,503
5983,José Saramago,653
5984,Lemony Snicket,356
5985,Kelley Armstrong,880
5986,Bryan Konietzko,5986
5987,Catherine McKenzie,5987
5988,Margaret Sidney,5988
5989,Jessica Day George,5989
5990,Radwa Ashour,3093
5991,Barbara Cooney,5991
5992,Jim Bouton,5992
5993,Bill Willingham,1077
5994,Carlos Fuentes,5994
5995,Harriet Lerner,5995
5996,Burton G. Malkiel,5996
5997,Jennifer Echols,4028
5998,Kelly Elliott,5998
5999,William Goldman,89
6000,Julie Klassen,6000
6001,Michelle A. Valentine,6001
6002,Piers Anthony,3758
6003,Claire Huchet Bishop,6003
6004,Jamie McGuire,203
6005,Piers Anthony,3758
6006,Arnold Lobel,1548
6007,Cormac McCarthy,104
6008,C.S. Pacat,6008
6009,Megan Whalen Turner,3444
6010,Ridley Pearson,6010
6011,Richard Feynman,956
6012,Paul Murray,6012
6013,David Weber,3644
6014,V.C. Andrews,851
6015,A.G. Riddle,2509
6016,Jessica Shirvington,6016
6017,Dorothy L. Sayers,4290
6018,Tony Kushner,6018
6019,Dorothy Koomson,6019
6020,Lisa Kleypas,2949
6021,Ruth Reichl,3546
6022,John Keats,6022
6023,Judith McNaught,3710
6024,Joseph Boyden,6024
6025,Dashiell Hammett,1598
6026,J. Lynn,1165
6027,Masashi Kishimoto,835
6028,David Baldacci,1150
6029,Judith McNaught,3710
6030,Khushwant Singh,6030
6031,Craig Silvey,6031
6032,Michael A. Singer,6032
6033,Marlon James,6033
6034,Nina LaCour,6034
6035,Julie Garwood,3153
6036,Jami Attenberg,6036
6037,Thomas Piketty,6037
6038,James D. Bradley,2647
6039,Kay Thompson,6039
6040,Jonathan Stroud,1155
6041,Herman Koch,1001
6042,Peter Carey,6042
6043,Elmore Leonard,6043
6044,K.A. Tucker,2542
6045,Nathanael West,6045
6046,James Gleick,4018
6047,Alan Brennert,1216
6048,Keri Arthur,6048
6049,Richard Russo,948
6050,Rosamunde Pilcher,1237
6051,Ally Carter,656
6052,Rachel Caine,1696
6053,Anthony Horowitz,1616
6054,John Darnielle,6054
6055,Erich Maria Remarque,357
6056,Melissa de la Cruz,981
6057,Maya Angelou,317
6058,Andrzej Sapkowski,2258
6059,James Patterson,242
6060,Ori Brafman,6060
6061,Marguerite Henry,3565
6062,Sam Harris,3485
6063,Jack London,375
6064,Iris Chang,6064
6065,Jerry A. Coyne,6065
6066,Annie Proulx,919
6067,Susan Elizabeth Phillips,2706
6068,Lisa Scottoline,3475
6069,Jeffrey Archer,1100
6070,Jostein Gaarder,635
6071,Jen Sincero,6071
6072,Jill Mansell,6072
6073,Dean Koontz,367
6074,Iain M. Banks,1991
6075,Nicky Charles,6075
6076,Conn Iggulden,4798
6077,Kurtis J. Wiebe,6077
6078,Agatha Christie,200
6079,Lian Hearn,4118
6080,Laurell K. Hamilton,1086
6081,Laurelin Paige,3863
6082,Edan Lepucki,6082
6083,Stephen Briggs,6083
6084,Mo Willems,1781
6085,Chuck Wendig,6085
6086,Ellen Schreiber,3289
6087,Agatha Christie,200
6088,Jennifer Chiaverini,6088
6089,Safiy al-Rahman al-Mubarakfuri,6089
6090,Sarah McCoy,6090
6091,J.R. Ward,433
6092,Trina Schart Hyman,6092
6093,Dav Pilkey,4766
6094,Martin Pistorius,6094
6095,Greg McKeown,6095
6096,Philippa Gregory,186
6097,Roald Dahl,158
6098,Lisa Renee Jones,6098
6099,L.A. Fiore,6099
6100,Samantha Towle,2333
6101,René Descartes,4695
6102,Enid Blyton,3836
6103,Sandi Lynn,6103
6104,Henry James,1783
6105,Lauren Groff,1220
6106,Dorothy Kunhardt,6106
6107,Melanie Benjamin,1874
6108,CLAMP,2758
6109,Meg Cabot,500
6110,Ree Drummond,3606
6111,Shelly Crane,4267
6112,Dian Fossey,6112
6113,Jeffery Hudson,6113
6114,Adelle Waldman,6114
6115,P.C. Cast,246
6116,Matthew Norman,6116
6117,Linda Castillo,6117
6118,Ilona Andrews,2105
6119,Anton Chekhov,4284
6120,Haruki Murakami,380
6121,Meg Cabot,500
6122,Louise Rennison,849
6123,Robert A. Heinlein,371
6124,Julie Anne Peters,3721
6125,Alice Munro,4438
6126,Iain M. Banks,1991
6127,Mia Sheridan,2795
6128,E.M. Forster,829
6129,J.D. Robb,832
6130,Ira Levin,1247
6131,Cornelius Ryan,6131
6132,Janet Evanovich,207
6133,D.J. MacHale,2968
6134,David Baldacci,1150
6135,Raymond E. Feist,1593
6136,C.J. Redwine,6136
6137,Elin Hilderbrand,2378
6138,Carolyn Keene,2988
6139,Taylor Caldwell,6139
6140,Daniel Silva,2863
6141,J.K. Rowling,2
6142,Karen Kingsbury,4287
6143,Laurell K. Hamilton,1086
6144,Stephen Briggs,6083
6145,Mariana Zapata,6145
6146,Mary Higgins Clark,3018
6147,Joseph Wambaugh,6147
6148,Kathy Reichs,922
6149,Kelly McGonigal,6149
6150,Richard K. Morgan,2241
6151,Karin Slaughter,1345
6152,John Scalzi,910
6153,Sue Grafton,823
6154,Thomas Pynchon,1797
6155,Joseph Conrad,301
6156,Bertrand Russell,4270
6157,Alain de Botton,6157
6158,Paullina Simons,2507
6159,James Patterson,242
6160,Heinrich Böll,6160
6161,Laura McHugh,6161
6162,Julia Quinn,2238
6163,Sue Grafton,823
6164,Margaret Peterson Haddix,1059
6165,William Gibson,400
6166,Anonymous,464
6167,John Buchan,6167
6168,Joan Didion,895
6169,Peter Watts,6169
6170,Nick Offerman,6170
6171,Scott Snyder,2922
6172,John Sandford,1871
6173,Alexis de Tocqueville,6173
6174,Harlan Coben,1138
6175,Darren Shan,2759
6176,A. Meredith Walters,5888
6177,Erica Bauermeister,6177
6178,Amy A. Bartol,5223
6179,Bernard Cornwell,2413
6180,Roddy Doyle,6180
6181,Anne Tyler,1202
6182,V.C. Andrews,851
6183,Jenny Nimmo,3769
6184,Martin Amis,6184
6185,John Sandford,1871
6186,Chris Ryall,6186
6187,Arthur Conan Doyle,446
6188,Brian Herbert,6188
6189,Diana Wynne Jones,817
6190,Charles Dickens,83
6191,Joseph O'Neill,6191
6192,Steve Berry,2822
6193,Larissa Ione,3838
6194,Alan Bennett,6194
6195,Franz Kafka,213
6196,Steve Niles,6196
6197,Erin Hunter,2480
6198,يوسف زيدان,2033
6199,Hillary Jordan,2114
6200,Sidney Sheldon,1755
6201,Meg Cabot,500
6202,Christopher Hitchens,1294
6203,Larissa Ione,3838
6204,Fritjof Capra,6204
6205,Madeline Sheehan,4008
6206,Kathryn Croft,6206
6207,Jeff VanderMeer,1982
6208,Kristen Ashley,3150
6209,Elizabeth Eulberg,6209
6210,Julie Garwood,3153
6211,Agatha Christie,200
6212,Agatha Christie,200
6213,Renée Knight,6213
6214,Veronica Roth,12
6215,Umberto Eco,424
6216,Yann Martel,45
6217,Hiroyuki Takei,6217
6218,Robert Jordan,330
6219,Michio Kaku,3789
6220,Steven Pinker,5537
6221,Bella Forrest,3032
6222,Karen Kingsbury,4287
6223,Ian Fleming,2506
6224,Kate Egan,717
6225,John Stuart Mill,4733
6226,Andrew  Smith,6226
6227,Mitch Albom,114
6228,Robin Hobb,598
6229,Jack Finney,6229
6230,Melvin Burgess,6230
6231,Bill O'Reilly,1241
6232,Keigo Higashino,6232
6233,Jenny Nimmo,3769
6234,Irvine Welsh,788
6235,Jenny Nimmo,3769
6236,Hugh Howey,742
6237,James Patterson,242
6238,Daniel Silva,2863
6239,Ellen Schreiber,3289
6240,Neale Donald Walsch,3821
6241,Patti Smith,775
6242,Louise Erdrich,1195
6243,Brad Meltzer,5980
6244,Jessica Day George,5989
6245,Carrie Fisher,3618
6246,Steven Erikson,1528
6247,Rachel Renée Russell,3114
6248,Lisa McMann,1850
6249,Brian K. Vaughan,1029
6250,Michel Houellebecq,4763
6251,Jon Krakauer,82
6252,Richard K. Morgan,2241
6253,Amish Tripathi,1116
6254,Gail Carriger,1848
6255,Jenny McCarthy,6255
6256,Clive Barker,3684
6257,William Zinsser,6257
6258,Thomas A. Harris,6258
6259,Mario Puzo,274
6260,Patricia Briggs,980
6261,Maeve Binchy,1649
6262,Jane Werner Watson,6262
6263,S.A. Bodeen,6263
6264,James A. Michener,1581
6265,Boris Vian,6265
6266,Kimberly Derting,3411
6267,Nora Roberts,907
6268,Kimberly Lauren,6268
6269,Christine Feehan,3265
6270,Dan Wells,2916
6271,Sarah MacLean,5594
6272,Martin Heidegger,6272
6273,Ernest Hemingway,130
6274,Jonathan Kozol,6274
6275,Charlie Higson,6275
6276,Jeffrey Archer,1100
6277,Jeffery Deaver,726
6278,Daphne du Maurier,270
6279,Kenneth Oppel,6279
6280,Thomas Tryon,6280
6281,Daniel Silva,2863
6282,Colin Meloy,6282
6283,Ian McEwan,212
6284,Margaret Weis,1396
6285,Daniel Tammet,6285
6286,Rachel Van Dyken,4442
6287,Conor Grennan,6287
6288,Kaui Hart Hemmings,6288
6289,Colleen Hoover,539
6290,Natsumi Ando,6290
6291,Irving Stone,1466
6292,Faith Hunter,6292
6293,Mary Kay Andrews,4839
6294,James Patterson,242
6295,Craig Johnson,6295
6296,Sherwood Smith,6296
6297,Victoria Kann,6297
6298,Pablo Neruda,2729
6299,Tracy Chevalier,148
6300,Madeleine Wickham,3034
6301,Ilsa J. Bick,6301
6302,Jane Austen,10
6303,Tillie Cole,6303
6304,Mary Higgins Clark,3018
6305,Julee Rosso,6305
6306,Sidney Sheldon,1755
6307,Keri Hulme,6307
6308,Michelle Paver,6308
6309,Brian  McClellan,4378
6310,Gavin Extence,6310
6311,Marguerite Henry,3565
6312,Tsugumi Ohba,585
6313,Susan Elizabeth Phillips,2706
6314,Agatha Christie,200
6315,J.G. Ballard,6315
6316,Friedrich Nietzsche,1113
6317,Lawrence Wright,3074
6318,Robert A. Heinlein,371
6319,K.R. Dwyer,6319
6320,Charles Bukowski,1318
6321,Jeff Lindsay,526
6322,John Irving,325
6323,Stephen King,72
6324,Sidney Sheldon,1755
6325,J.D. Robb,832
6326,Virginia Woolf,701
6327,Jeffrey Toobin,6327
6328,Sarah Jio,6328
6329,Kyung-Sook Shin,6329
6330,David Eddings,1418
6331,Brian Michael Bendis,6331
6332,Heather Brewer,4355
6333,Leon Uris,1158
6334,Dr. Seuss,157
6335,Peter Carey,6042
6336,Alexander McCall Smith,501
6337,Booker T. Washington,6337
6338,Daniel Silva,2863
6339,Laura Kaye,6339
6340,Lois McMaster Bujold,5429
6341,René Goscinny,4902
6342,Jan Karon,2387
6343,Jessica Sorensen,1219
6344,Lisa Gardner,2878
6345,Gertrude Crampton,6345
6346,Erin Hunter,2480
6347,Mercer Mayer,4177
6348,Robert Fulghum,6348
6349,Matthew Reilly,4681
6350,Dave Barry,1968
6351,Sarah Macdonald,6351
6352,Tess Gerritsen,1016
6353,China Miéville,2487
6354,Jean-Paul Sartre,1624
6355,Lisa Jewell,6355
6356,George R.R. Martin,39
6357,Brad Thor,4523
6358,Helen Bryan,2839
6359,Enid Blyton,3836
6360,Elin Hilderbrand,2378
6361,Bill Watterson,780
6362,Yoko Kamio,6362
6363,Steven Levy,6363
6364,Kazuo Ishiguro,268
6365,Linda Kage,6365
6366,David Small,6366
6367,Ellis Avery,6367
6368,Tamora Pierce,1480
6369,Anne McCaffrey,1128
6370,Jamie McGuire,203
